name,population,latitude,longitude,state,country,status
La Soledad,568,10.433333,-63.763889,Sucre,Venezuela,
Carorita ,568,9.153889,-70.675,Trujillo,Venezuela,
Lomas del Viento,567,9.716667,-68.488333,Cojedes,Venezuela,
La Cienaga,565,11.457222,-69.357222,Falcón,Venezuela,
Guayabito-El Guayabo,565,10.22131223,-69.14586293,Lara,Venezuela,
El Hoyo,565,10.637456,-62.370076,Sucre,Venezuela,
El Hacha - El Bigote,565,10.515556,-68.858333,Yaracuy,Venezuela,
El Jabón,564,10.02609617,-65.45445826,Anzoátegui,Venezuela,
La Ciénaga,563,11.14242,-69.668666,Falcón,Venezuela,
San Rafael,562,9.317222,-69.85,Portuguesa,Venezuela,
Botalón - Campo Alegre ,561,9.966667,-64.703889,Anzoátegui,Venezuela,
Valle Hondo (Las Negritas),561,9.738213304,-68.57922376,Cojedes,Venezuela,
Las Callecitas,561,9.866503235,-67.45365781,Guárico,Venezuela,
Yuca,561,10.376667,-68.519444,Yaracuy,Venezuela,
El Cordón,560,10.474444,-63.551111,Sucre,Venezuela,
Santa Fé,559,8.184214406,-62.63340701,Bolívar,Venezuela,
Murucusa,559,11.04736043,-69.5898824,Falcón,Venezuela,
Nueva Florida ,559,8.948889,-69.014444,Portuguesa,Venezuela,
Santa Lucía,558,7.895556,-68.153889,Apure,Venezuela,
Los Chiguires,558,9.265556,-67.517778,Guárico,Venezuela,
Río Chiquito ,558,7.563333,-72.342222,Táchira,Venezuela,
San Rafael de Las Guasduas,557,9.148889,-69.605,Portuguesa,Venezuela,
La Fragua,557,10.391667,-68.557222,Yaracuy,Venezuela,
El Guamo,556,9.926111,-65.4425,Anzoátegui,Venezuela,
Caidi,556,11.183889,-68.785,Falcón,Venezuela,
Santa María de Tiznados,556,8.680720229,-67.7998171,Guárico,Venezuela,
Lagunita ,555,9.928889,-67.872222,Carabobo,Venezuela,
La Sabanita,555,10.839444,-69.523889,Falcón,Venezuela,
Cerro Negro,555,10.2,-63.588889,Monagas,Venezuela,
Monte Ralo ,554,8.194190473,-62.39046936,Bolívar,Venezuela,
El Carmen,554,10.372778,-63.715,Sucre,Venezuela,
Caño Hondo - Oropito,554,8.255,-72.277778,Táchira,Venezuela,
Puerto Cruz,554,10.527426,-67.341356,Vargas,Venezuela,
La Dificultad,554,9.326815578,-71.044903,Zulia,Venezuela,
Sanarito ,553,9.566667,-69.865556,Lara,Venezuela,
El Cienego,553,9.528889,-71.028889,Trujillo,Venezuela,
Tres Esquinas ,551,7.491667,-71.770556,Barinas,Venezuela,
San Isidro,551,8.758845955,-69.72919057,Portuguesa,Venezuela,
Km 22 ,551,7.553272891,-71.64636914,Táchira,Venezuela,
Santa Rita de Miraflores ,551,7.727808083,-72.2884063,Táchira,Venezuela,
San Miguel,551,9.197778,-71.145556,Zulia,Venezuela,
La Esmeralda,550,8.215556,-70.894444,Barinas,Venezuela,
Guaricoco,550,10.59078,-63.424003,Sucre,Venezuela,
La Laguna,550,10.25,-68.936111,Yaracuy,Venezuela,
Quitaragua-Las Guayabitas ,548,11.126667,-69.7,Falcón,Venezuela,
Guasima,548,9.644444,-66.856667,Guárico,Venezuela,
El Cacho,548,9.327222,-69.983889,Portuguesa,Venezuela,
Río Seco,548,9.667222,-70.478889,Trujillo,Venezuela,
El Charal,547,8.904041,-71.222591,Mérida,Venezuela,
El Vigía,547,9.435,-69.506111,Portuguesa,Venezuela,
Cocorote,546,10.00503866,-67.65448663,Carabobo,Venezuela,
Los Boquerones,546,11.18577119,-68.46104433,Falcón,Venezuela,
La Negrita,545,11.313889,-69.635,Falcón,Venezuela,
El Picure,545,10.113333,-68.961111,Yaracuy,Venezuela,
Mata de Palma,544,9.397778,-69.271667,Portuguesa,Venezuela,
El Buey,540,8.082670789,-62.23493779,Bolívar,Venezuela,
Areníta,540,9.826735434,-66.0185175,Guárico,Venezuela,
La Caña,540,8.713333,-71.077778,Mérida,Venezuela,
La Franquera,539,9.552778,-71.014444,Trujillo,Venezuela,
Saltanejo,539,10.10728886,-72.3177084,Zulia,Venezuela,
Guarimata,538,9.902222,-64.718889,Anzoátegui,Venezuela,
Nare- Tuberia,538,9.711178029,-66.76149312,Aragua,Venezuela,
Las Trinidad,538,11.739444,-70.118333,Falcón,Venezuela,
Guanapito,536,9.842778,-65.362778,Anzoátegui,Venezuela,
Las Arriba,536,7.974759826,-70.91326602,Barinas,Venezuela,
Sulbaran-Las González ,536,8.517222,-71.301667,Mérida,Venezuela,
Lecherito V,535,8.843495715,-67.45921637,Guárico,Venezuela,
Mamonal,535,9.523350605,-66.36137816,Guárico,Venezuela,
Tres Islas,535,8.269565024,-72.31620771,Táchira,Venezuela,
La Montañita,533,10.56034884,-69.51872722,Lara,Venezuela,
San José de Seque,532,11.019444,-70.828333,Falcón,Venezuela,
Tácata-Piñango ,532,10.17797805,-66.95955277,Miranda,Venezuela,
Santa Rosa-Rio Bautista-La Paloma ,532,10.61281925,-62.3956069,Sucre,Venezuela,
Morrocoy - Cruz de Hierro,530,7.795556,-68.087222,Apure,Venezuela,
El Zancudo,529,7.835,-68.441667,Apure,Venezuela,
La Cruz de Taratara,528,11.07652393,-69.8659003,Falcón,Venezuela,
Parare,528,9.673333,-63.175,Monagas,Venezuela,
Los Cardones,528,9.647778,-70.483333,Trujillo,Venezuela,
Guarapo (Guarapito),528,10.456111,-68.631111,Yaracuy,Venezuela,
El Carretal,528,11.190556,-72.193333,Zulia,Venezuela,
Triste,527,10.141667,-63.727778,Monagas,Venezuela,
Aguaruca,527,10.125556,-68.962222,Yaracuy,Venezuela,
Los Naranjos,526,8.88,-70.464444,Barinas,Venezuela,
Santa Ana-Apurite,526,11.197778,-68.641667,Falcón,Venezuela,
Atamaica Arriba,525,7.619328435,-67.65332169,Apure,Venezuela,
Los Negros,525,9.564661185,-66.3184076,Guárico,Venezuela,
San Andrés,524,8.765556,-69.623889,Portuguesa,Venezuela,
El Guamo,523,10.1445427,-63.56349547,Monagas,Venezuela,
El Charal,522,8.736111,-70.296667,Barinas,Venezuela,
Playa Cedro ,522,7.522035991,-71.69782,Barinas,Venezuela,
El Plomo,521,6.72458,-62.83731,Bolívar,Venezuela,
Fila Rica,521,9.553889,-69.564444,Lara,Venezuela,
Caujarito,521,11.29446,-72.12786,Zulia,Venezuela,
Mare Mare - Mareemaare,520,9.207422,-64.287366,Anzoátegui,Venezuela,
Punto Lindo,520,10.06927702,-65.35843592,Anzoátegui,Venezuela,
Lizardo-Morrocoy ,520,10.858333,-68.241667,Falcón,Venezuela,
Quebrada Negra,520,9.443333,-69.969444,Portuguesa,Venezuela,
Agua Larga-El Polvero ,519,8.323986472,-69.6089833,Barinas,Venezuela,
Kilometro 42,519,10.68758751,-71.1389262,Zulia,Venezuela,
La Fragua,518,9.355,-65.091667,Anzoátegui,Venezuela,
Los Guayabitos,517,10.703889,-71.345556,Zulia,Venezuela,
Cacahual,516,10.57747867,-63.49419291,Sucre,Venezuela,
Caño Regreso,515,7.223889,-71.937778,Apure,Venezuela,
Buena Vista,515,9.99299,-66.20111,Miranda,Venezuela,
Kilómetro 58,515,10.522778,-68.836111,Yaracuy,Venezuela,
La Laguna,514,9.863546,-63.510112,Monagas,Venezuela,
Platanillal,513,5.424444,-67.643333,Amazonas,Venezuela,
Las Magnolias,513,8.938783023,-64.27766715,Anzoátegui,Venezuela,
Turagua,513,10.144444,-67.516667,Aragua,Venezuela,
Mesa de Quintero,513,8.098333,-71.614444,Mérida,Venezuela,
La Tigrera,512,7.490556,-64.875,Bolívar,Venezuela,
Los Mangos,512,9.555,-68.857222,Cojedes,Venezuela,
San Buenaventura,512,8.456377375,-71.59432598,Mérida,Venezuela,
Puerto Chama,512,8.86,-71.664444,Zulia,Venezuela,
Pueblo Nuevo,511,8.708333,-69.756111,Barinas,Venezuela,
El Carmelo,511,8.701667,-72.508889,Zulia,Venezuela,
La Peñita,510,10.228889,-69.911111,Lara,Venezuela,
Sabana de Rincón Hondo,510,10.226667,-69.144444,Lara,Venezuela,
El Salto I,509,8.926863,-63.127874,Monagas,Venezuela,
Macanillo ,509,7.743333,-72.114444,Táchira,Venezuela,
Oritapo,509,10.62436589,-66.48052277,Vargas,Venezuela,
Tarana,507,11.14402,-70.40834,Falcón,Venezuela,
Bella Vista,507,9.083333,-65.891667,Guárico,Venezuela,
Guarapiche,507,9.997778,-63.671111,Monagas,Venezuela,
La Lima,507,10.02814,-69.01142,Yaracuy,Venezuela,
La Chorrera,505,9.501667,-68.833889,Cojedes,Venezuela,
Sicarigua (Gueche),505,9.971667,-70.13,Lara,Venezuela,
El Guayabal,505,8.352778,-71.639444,Mérida,Venezuela,
Armadillo,504,8.628213008,-70.05529411,Barinas,Venezuela,
Caro Herrado-Santa Rosa (La Zureña),504,9.063889,-65.821111,Guárico,Venezuela,
Chamariapa Afuera,504,10.548333,-63.527778,Sucre,Venezuela,
Guacamaya ,502,10.05,-67.653889,Aragua,Venezuela,
La Capilla,499,7.039444,-71.387778,Apure,Venezuela,
San José de La Costa,499,11.438333,-68.846667,Falcón,Venezuela,
El Morro,498,9.619444,-69.012222,Portuguesa,Venezuela,
Mapiricure,497,9.123333,-64.441667,Anzoátegui,Venezuela,
Los Mangos,497,8.816266,-70.155887,Barinas,Venezuela,
Los Mangos,497,9.923333,-67.929444,Carabobo,Venezuela,
Pui-Pui,497,10.688333,-62.976667,Sucre,Venezuela,
Los Cogollos (Las Yeguas),497,10.155,-68.693333,Yaracuy,Venezuela,
Capote - El Algodonal,496,7.779719024,-67.48182444,Apure,Venezuela,
Hoja Blanca,494,9.507222,-69.314444,Portuguesa,Venezuela,
La Candelaria,493,10.45,-66.558333,Miranda,Venezuela,
Las Cocuizas,493,9.540132993,-68.93836688,Portuguesa,Venezuela,
El Río,492,8.168333,-71.548333,Mérida,Venezuela,
El Salto II,492,8.93,-63.126111,Monagas,Venezuela,
Esfuerzo,492,8.497222,-72.102778,Táchira,Venezuela,
Canaima,491,9.624317864,-68.55170214,Cojedes,Venezuela,
El Recreo,491,7.782222,-72.365556,Táchira,Venezuela,
Mategey,490,9.982820596,-70.82330655,Lara,Venezuela,
Cachipo,489,8.971297448,-64.63354465,Anzoátegui,Venezuela,
Maimire - El Copey,489,10.25797703,-69.01849599,Yaracuy,Venezuela,
Los Hernández,488,10.371667,-67.205556,Aragua,Venezuela,
Corralito,488,10.88,-71.120556,Falcón,Venezuela,
Paso Nuevo,488,8.80348,-62.46277,Monagas,Venezuela,
Felicidad,488,9.053889,-69.073889,Portuguesa,Venezuela,
Santa Rosa,488,9.202778,-68.737222,Portuguesa,Venezuela,
La Encantada,486,9.697425,-65.168509,Anzoátegui,Venezuela,
Los Llanitos,486,11.842979,-69.997571,Falcón,Venezuela,
Sabana Grande-Agua Fría ,485,8.169764686,-72.00485303,Táchira,Venezuela,
Guaribe-Tenepe,484,9.762778,-65.486111,Anzoátegui,Venezuela,
La Planada,484,10.30102666,-66.32676568,Miranda,Venezuela,
Kilómetro 96,483,8.294444,-72.27,Táchira,Venezuela,
Sabana de Los Negros,482,8.711111,-70.217778,Barinas,Venezuela,
Boca del Pao,481,8.126667,-64.308889,Anzoátegui,Venezuela,
Páramo de Pérez ,481,8.068333,-71.805556,Táchira,Venezuela,
La Lagunita,479,10.395556,-67.315,Aragua,Venezuela,
Monte Oscuro,479,8.863889,-67.708889,Guárico,Venezuela,
La Yaguara,478,11.33328819,-69.43962403,Falcón,Venezuela,
San Félix,477,10.927778,-71.182222,Falcón,Venezuela,
La Magdalena,477,10.228533,-66.91246,Miranda,Venezuela,
El Estero,476,9.432222,-68.758889,Cojedes,Venezuela,
Villa Páez (El Centro) - Caño de Agua - El Cobre,476,7.486667,-72.453889,Táchira,Venezuela,
El Peñón de Gabante,475,10.391667,-67.346111,Aragua,Venezuela,
Boburito,475,8.963242508,-71.98630379,Zulia,Venezuela,
El Macle,474,11.162222,-68.75,Falcón,Venezuela,
Felipito,472,10.75,-68.435,Falcón,Venezuela,
Cujísal,472,9.903889,-69.796667,Lara,Venezuela,
San José de Potrerito,472,9.700556,-69.740556,Lara,Venezuela,
La Quebradita,472,9.661111,-69.16,Portuguesa,Venezuela,
San Jose de La Guafila,472,8.984132999,-69.8339915,Portuguesa,Venezuela,
Caimital (Eje 6),471,8.721667,-70.108333,Barinas,Venezuela,
Caño Seco Abajo,471,8.114444,-69.244444,Barinas,Venezuela,
Coloradas,471,7.552778,-71.763333,Táchira,Venezuela,
Chivacure (Km 50),471,10.558333,-68.802778,Yaracuy,Venezuela,
Flor Amarillo,470,8.796667,-69.941667,Barinas,Venezuela,
El Cinco,470,9.718957,-65.918109,Guárico,Venezuela,
Gengibrillar,470,10.43094744,-67.22896538,Vargas,Venezuela,
Guaipo,469,10.112222,-67.202778,Aragua,Venezuela,
Melenero,469,8.813889,-70.142778,Barinas,Venezuela,
Palo Quemao,469,10.47570599,-68.60969104,Yaracuy,Venezuela,
Curiepe,468,9.505201,-63.287882,Monagas,Venezuela,
Maporalito,468,9.3,-69.243333,Portuguesa,Venezuela,
Maturíncito ,468,10.619444,-63.190556,Sucre,Venezuela,
La Laguna,467,8.940556,-70.403889,Barinas,Venezuela,
Uverito,467,8.677778,-62.629444,Monagas,Venezuela,
Las Ventosas -Tomodore,466,11.418536,-69.528663,Falcón,Venezuela,
Quebrada Honda ,466,9.72141449,-69.48154761,Lara,Venezuela,
Solano,465,9.746846,-68.610283,Cojedes,Venezuela,
Cerro Blanco,464,9.976111,-64.833333,Anzoátegui,Venezuela,
La Chapa,464,11.261111,-69.61,Falcón,Venezuela,
El Pozón,464,9.921667,-69.557222,Lara,Venezuela,
San José,464,8.490556,-71.607222,Mérida,Venezuela,
Tunantal ,464,10.441667,-63.988889,Sucre,Venezuela,
Quiriquire,464,10.108889,-68.447778,Yaracuy,Venezuela,
San José,464,10.468525,-68.933078,Yaracuy,Venezuela,
El Loro,461,10.266667,-66.558333,Miranda,Venezuela,
La Apisa,461,9.555171,-69.017525,Portuguesa,Venezuela,
Loma de La Mesa,460,9.552222,-69.971667,Lara,Venezuela,
Mogotes,460,8.116667,-71.977778,Táchira,Venezuela,
El Arbolito,460,10.466667,-67.166667,Vargas,Venezuela,
Guanaparo ,457,7.965013083,-67.61301753,Apure,Venezuela,
Guamasire,457,9.964444,-69.315556,Lara,Venezuela,
Santa Rosalia- La Esperanza,457,10.687222,-69.226667,Lara,Venezuela,
Juan Torres ,456,10.486667,-66.363889,Miranda,Venezuela,
La Sabanita,456,9.433333,-69.972778,Portuguesa,Venezuela,
Paraparo,455,9.992222,-69.613333,Lara,Venezuela,
La Uva,455,8.72,-71.475556,Mérida,Venezuela,
Ciudad Colonial,455,9.663935842,-63.21848368,Monagas,Venezuela,
Santa Rosa-Masparrito,454,8.362311919,-69.6700235,Barinas,Venezuela,
Nabasanuka,454,9.1358,-61.06637,Delta Amacuro,Venezuela,
Páramo de La Mulera-Los Cacaos ,454,7.819769729,-72.36161181,Táchira,Venezuela,
Mesa Adentro - Jumangal ,454,9.432222,-70.222778,Trujillo,Venezuela,
Pata de Gallina,453,7.512778,-71.858333,Barinas,Venezuela,
Puerto Gutierrez-Miramar,453,11.22328222,-70.60364252,Falcón,Venezuela,
La Cooperativa,452,10.823889,-71.183333,Zulia,Venezuela,
Altamira,451,9.733333,-63.033333,Monagas,Venezuela,
Barlovento,451,10.515556,-68.783889,Yaracuy,Venezuela,
Boca del Palmar,451,10.79806732,-71.34738608,Zulia,Venezuela,
Mapurite,450,9.587404,-68.697515,Cojedes,Venezuela,
El Carretero,450,9.285,-69.021667,Portuguesa,Venezuela,
La Frontera,450,11.34714,-72.12979,Zulia,Venezuela,
Río Bonito,449,8.948889,-71.219444,Mérida,Venezuela,
El Jobal,449,9.710172,-69.310305,Portuguesa,Venezuela,
Las Lapas,448,10.775753,-68.395283,Falcón,Venezuela,
Santa Rita,448,11.322778,-69.891667,Falcón,Venezuela,
El Jagüey,448,9.893559312,-69.6738837,Lara,Venezuela,
La Pastora,448,10.208889,-66.432222,Miranda,Venezuela,
Boquerón,448,10.56653566,-68.82422756,Yaracuy,Venezuela,
Saisayal Alto,446,8.691667,-71.48,Mérida,Venezuela,
El Limon,445,9.975,-63.228333,Monagas,Venezuela,
La Tigra,445,10.074659,-63.71568,Monagas,Venezuela,
Guayabal,444,7.701667,-72.256111,Táchira,Venezuela,
Versuga,443,9.758579046,-67.63782601,Guárico,Venezuela,
Mamo Arriba - Maamo Nujseno,442,8.456856,-63.026758,Anzoátegui,Venezuela,
Altamira,442,9.309086,-63.796229,Monagas,Venezuela,
Los Quemados,441,11.278889,-69.708333,Falcón,Venezuela,
Oruza,441,10.3880381,-66.50649548,Miranda,Venezuela,
El Caimán,440,11.017425,-68.622522,Falcón,Venezuela,
Boca de Uracoa,440,9.12552,-62.32818,Monagas,Venezuela,
Caño Seco,440,8.764444,-69.738333,Portuguesa,Venezuela,
Corralito,439,9.204687142,-69.13431157,Portuguesa,Venezuela,
Las Yuca,437,8.705,-70.183333,Barinas,Venezuela,
Canape - Barro Negro,437,10.016667,-69.530556,Lara,Venezuela,
Maporal,437,9.3,-69.243333,Portuguesa,Venezuela,
Barbonero,436,9.20541,-64.28633,Anzoátegui,Venezuela,
El Totumo,436,9.567778,-66.869444,Aragua,Venezuela,
La Otra Banda,436,9.805,-69.812222,Lara,Venezuela,
Sabana Redonda,436,9.623889,-69.598889,Lara,Venezuela,
El Mango de Ocoita,436,10.187222,-66.126667,Miranda,Venezuela,
Casianero,435,9.55,-66.216667,Guárico,Venezuela,
Los Platanos,434,10.040556,-66.743889,Miranda,Venezuela,
La Cachama,433,9.412991731,-66.99416827,Guárico,Venezuela,
Buenos Aires,433,10.204444,-69.008889,Yaracuy,Venezuela,
El Pescado,432,8.747222,-70.211111,Barinas,Venezuela,
Guayacán,432,11.125,-63.925,Nueva Esparta,Venezuela,
Km 26 ,432,7.541662297,-71.60055294,Táchira,Venezuela,
Quebrada Seca,431,8.162222,-71.648889,Mérida,Venezuela,
Río Santiago,431,10.645556,-63.016111,Sucre,Venezuela,
La Esmeralda,430,7.562222,-64.276667,Bolívar,Venezuela,
San Rafael-La Trinidad,430,11.428889,-69.311111,Falcón,Venezuela,
Altamira ,429,8.826111,-70.495556,Barinas,Venezuela,
Bonoina,429,9.07258,-61.1207,Delta Amacuro,Venezuela,
El Milano,429,10.266667,-66.296667,Miranda,Venezuela,
La Esperanza,429,9.393333,-69.755,Portuguesa,Venezuela,
Guaraguarita,429,10.61002026,-62.36343063,Sucre,Venezuela,
Pámpanito,428,9.08,-72.227778,Zulia,Venezuela,
Aguas Calientes,427,10.030199,-65.336286,Anzoátegui,Venezuela,
Río Claro,427,6.26435,-66.10102,Bolívar,Venezuela,
Tubarao ,426,11.78969499,-69.98761245,Falcón,Venezuela,
El Yabito,426,10.070556,-69.722778,Lara,Venezuela,
Kasuusaain,426,11.62999,-71.88278,Zulia,Venezuela,
Chiguire,425,7.781111,-62.168333,Bolívar,Venezuela,
Palma Real,424,8.255556,-69.733889,Barinas,Venezuela,
Murako,424,8.86588,-60.89117,Delta Amacuro,Venezuela,
La Llanada,424,9.888333,-67.490556,Guárico,Venezuela,
Hato Arriba,424,9.807222,-69.942222,Lara,Venezuela,
Cabimbu,423,9.395722,-70.238113,Trujillo,Venezuela,
Cujisal,422,11.858333,-69.927778,Falcón,Venezuela,
Volcancito ,421,9.833889,-69.505,Lara,Venezuela,
Quebrada Juan Rojas,421,10.58024,-63.00367,Sucre,Venezuela,
La Guama,420,9.752778,-68.119444,Cojedes,Venezuela,
El Canton,420,11.205,-68.705,Falcón,Venezuela,
Agua Blanca,420,10.233333,-63.851667,Sucre,Venezuela,
La Quietud,419,11.098889,-70.537222,Falcón,Venezuela,
Las Trincheras,418,9.652422,-65.535181,Anzoátegui,Venezuela,
Piedra Gorda,418,9.387222,-70.233333,Trujillo,Venezuela,
El Manguito,417,8.598333,-65.033889,Anzoátegui,Venezuela,
El Siete (El Cuji),417,9.429521502,-64.52116695,Anzoátegui,Venezuela,
San Nicolás,417,7.578889,-67.461667,Apure,Venezuela,
Quebrada Azul,417,8.67783,-71.47911,Mérida,Venezuela,
Agua Clara,417,8.888497,-70.018663,Portuguesa,Venezuela,
Guayabal (Pueblo Nuevo),416,8.002778,-67.418333,Guárico,Venezuela,
Las Adjuntas,416,8.215141,-71.64648,Mérida,Venezuela,
Santa María,415,10.113333,-67.45,Aragua,Venezuela,
Pueblo Nuevo-La Zamura,415,8.666111,-69.733889,Barinas,Venezuela,
Agua Honda,415,9.91175,-67.89982,Carabobo,Venezuela,
Caño Los Becerros,415,9.913548,-63.418449,Monagas,Venezuela,
Caño Seco,415,9.350556,-68.919444,Portuguesa,Venezuela,
Pantanillo,415,10.42425054,-64.12131367,Sucre,Venezuela,
Caño Hondo Tuberias,413,8.699605,-69.93699,Barinas,Venezuela,
Río Negro ,413,10.33954641,-66.27979017,Miranda,Venezuela,
Caño Delgadito ,413,8.794444,-69.453889,Portuguesa,Venezuela,
Campo Barinas-Las Parcelas,413,7.483333,-71.385,Táchira,Venezuela,
El Mamón II,413,10.787222,-71.475556,Zulia,Venezuela,
Burguillos,412,10.253889,-66.148333,Miranda,Venezuela,
Cordoba,412,9.387222,-69.853889,Portuguesa,Venezuela,
La Cooperativa,411,10.011111,-70.253333,Lara,Venezuela,
El Tigre,411,10.347778,-66.118889,Miranda,Venezuela,
La Esperanza,411,9.38851,-68.947522,Portuguesa,Venezuela,
Los Cáñamos,411,10.829444,-71.962222,Zulia,Venezuela,
La Fundación,410,10.398889,-69.848889,Lara,Venezuela,
Boca Apurito,409,7.887950346,-67.42845175,Apure,Venezuela,
La Guacharaca,409,11.02997332,-68.65972403,Falcón,Venezuela,
San Jorge,409,9.101667,-69.233889,Portuguesa,Venezuela,
Yacurito,408,9.331111,-69.178333,Portuguesa,Venezuela,
Caño Cabezón,408,11.157222,-72.076667,Zulia,Venezuela,
Urbanización San Miguel,407,11.09572428,-68.85850682,Falcón,Venezuela,
Buena Vista ,407,7.694444,-72.437222,Táchira,Venezuela,
La Fortaleza,406,10.61663352,-70.93285067,Falcón,Venezuela,
La Soledad,406,9.463889,-65.813889,Guárico,Venezuela,
El Arbolito,406,8.930154,-70.660903,Mérida,Venezuela,
Campo Alegre,406,10.433333,-66.65,Miranda,Venezuela,
Juasjuillar,405,8.446855,-63.040648,Anzoátegui,Venezuela,
Santa Edelmira,405,9.246035443,-66.44014394,Guárico,Venezuela,
Altagracia ,405,10.336111,-70.197778,Lara,Venezuela,
La Sierra (Morichalito),404,8.816667,-64.877222,Guárico,Venezuela,
Paso del Río - La Fortuna,404,9.845556,-69.503889,Lara,Venezuela,
Quebrada Honda,404,10.346667,-67.150556,Miranda,Venezuela,
Salmeron - El Venado ,404,10.48534846,-66.33885619,Miranda,Venezuela,
La Colorada,404,7.512222,-72.087222,Táchira,Venezuela,
Ceuta,403,9.670556,-71.043333,Zulia,Venezuela,
Palo de Flores,403,9.187222,-71.133333,Zulia,Venezuela,
Puente Parhueña,402,5.886937,-67.40341,Amazonas,Venezuela,
Totumito,402,7.369444,-70.5255,Apure,Venezuela,
Turiba,402,6.651667,-66.647778,Bolívar,Venezuela,
Mata de Venado,402,8.98158,-62.61623,Monagas,Venezuela,
Aroy,402,10.20448,-72.57204,Zulia,Venezuela,
Sebucan O San José de Anacoco,401,6.836345,-61.208799,Bolívar,Venezuela,
Pueblo Blanco,401,9.18491,-61.81979,Delta Amacuro,Venezuela,
Cumujacoa,401,11.822784,-70.178501,Falcón,Venezuela,
Guaibacoa,400,11.418333,-69.476667,Falcón,Venezuela,
Guanarito Norte,400,11.781111,-70.177778,Falcón,Venezuela,
Las Faldas,400,10.032955,-69.614207,Lara,Venezuela,
La Locación,400,9.818333,-63.012778,Monagas,Venezuela,
Anaro,399,7.81,-70.288333,Barinas,Venezuela,
San Jos+ de Cocodite,399,11.939444,-69.983333,Falcón,Venezuela,
Valencia - La Concepción ,399,10.615556,-62.550556,Sucre,Venezuela,
Pata de Gallina,399,7.650556,-72.340556,Táchira,Venezuela,
Boca de Piña - Anadekeña,397,5.13306,-64.81286,Bolívar,Venezuela,
Maitiruma,397,11.820556,-69.870556,Falcón,Venezuela,
Río Seco - Arenales,397,11.333889,-69.677778,Falcón,Venezuela,
La Ceiba,397,9.558333,-71.006111,Trujillo,Venezuela,
La Ceiba,396,7.69,-67.15,Apure,Venezuela,
Las Lajitas,396,9.636291,-67.59636,Guárico,Venezuela,
Mosú,396,10.047442,-63.098438,Monagas,Venezuela,
Parmana,395,7.862222,-65.727778,Guárico,Venezuela,
Jajatal,395,10.821667,-71.28,Zulia,Venezuela,
Pendare - Mereküa,394,4.91,-67.735,Amazonas,Venezuela,
La Sierra,394,9.895739,-68.589173,Cojedes,Venezuela,
Butare,394,11.392222,-69.566667,Falcón,Venezuela,
Km 26,394,10.6372,-68.464677,Falcón,Venezuela,
Chacantá (El Pueblo),394,8.180702,-71.420363,Mérida,Venezuela,
Higueronal,394,9.227778,-69.186111,Portuguesa,Venezuela,
Panchito,394,10.183333,-68.691667,Yaracuy,Venezuela,
Paria Grande - Pari Aje,393,5.456415,-67.581653,Amazonas,Venezuela,
El Autodromo,393,10.49083,-71.75119,Zulia,Venezuela,
Anime,392,8.433333,-70.565556,Barinas,Venezuela,
Vegón Abajo,392,8.40598,-69.66098,Barinas,Venezuela,
La Encarnación,392,9.208333,-71.140556,Zulia,Venezuela,
Bajo Grande,391,9.834095,-63.605675,Monagas,Venezuela,
Casa Azul ,391,9.197778,-70.989444,Zulia,Venezuela,
Puerto Rico,391,9.238333,-71.019444,Zulia,Venezuela,
Valle Seco,389,10.244097,-64.525709,Anzoátegui,Venezuela,
Tierra Blanca - Red§ka Te§ka,389,6.15247,-67.07825,Bolívar,Venezuela,
Tarpaz,389,10.357995,-63.582347,Sucre,Venezuela,
Los Bienes,389,10.494444,-71.742222,Zulia,Venezuela,
Puente Galipero - Wawarrabo,388,5.795536,-67.52184,Amazonas,Venezuela,
Mata Oscura,388,9.562222,-68.777778,Cojedes,Venezuela,
Kaiwire,388,8.81861,-60.7927,Delta Amacuro,Venezuela,
Copipe,388,10.583333,-69.653889,Lara,Venezuela,
El Tamaral,388,10.803889,-72.158333,Zulia,Venezuela,
Agua Linda,387,9.953889,-68.147778,Carabobo,Venezuela,
Santa Rosa,387,11.036111,-70.530556,Falcón,Venezuela,
Uveral,387,9.732979,-65.826839,Guárico,Venezuela,
La Media Legua,387,10.458333,-67.2,Vargas,Venezuela,
La Laguna Abajo,386,10.231877,-64.5296,Anzoátegui,Venezuela,
Palmita Corrales ,385,8.536583167,-70.39216647,Barinas,Venezuela,
Guaitoco,385,9.530556,-67.628889,Guárico,Venezuela,
El Gamelotal,385,10.45057137,-71.23309544,Zulia,Venezuela,
Durigua - Cañaote,384,10.183889,-69.448889,Lara,Venezuela,
Cogote,384,9.007222,-69.072778,Portuguesa,Venezuela,
El Jobal,383,9.294444,-69.038333,Portuguesa,Venezuela,
Sabana de Brito,383,10.433333,-63.594444,Sucre,Venezuela,
La Carabela,382,8.731667,-70.369444,Barinas,Venezuela,
El Pulpito,382,8.478333,-72.15,Táchira,Venezuela,
Campo Rosario,382,9.20229,-72.56071,Zulia,Venezuela,
Boca Tronador - Joromary,380,6.73432,-68.97277,Apure,Venezuela,
San José de Onova - San Antonio ,379,10.0034,-65.5527,Anzoátegui,Venezuela,
Piedra Colorada,378,10.171667,-69.555,Lara,Venezuela,
La Morita,378,9.972778,-63.937222,Monagas,Venezuela,
San Rafael de Kamoirán - Wonpak Motá,377,5.60938,-61.39332,Bolívar,Venezuela,
Jobure I,377,8.96572,-60.98532,Delta Amacuro,Venezuela,
Curumato,377,9.683333,-69.737222,Lara,Venezuela,
