name,population,latitude,longitude,state,country,percentageOfSessions,,,,
Pombais,125,32.85912555,-17.19848355,,Portugal,,,,,
Longueira,124,32.67995992,-17.02171977,,Portugal,,,,,
Pico Norte,124,32.68447773,-16.82979165,,Portugal,,,,,
Cales-Lombada,123,32.68735662,-17.0955505,,Portugal,,,,,
Lombo da Rochinha,123,32.69067511,-16.7930844,,Portugal,,,,,
Lombo do Brasil,122,32.73684124,-17.16064328,,Portugal,,,,,
Jardim,122,32.67786604,-17.03381275,,Portugal,,,,,
Porta Nova,122,32.66878186,-17.03929364,,Portugal,,,,,
Fajã dos Vinháticos,122,32.78805973,-17.02146511,,Portugal,,,,,
Pé do Pico,122,33.07237722,-16.33223131,,Portugal,,,,,
Cova do Arco,120,32.72232904,-17.1407887,,Portugal,,,,,
Heras,120,32.66400229,-16.98619141,,Portugal,,,,,
Bica de Pau,119,32.68359002,-17.06849638,,Portugal,,,,,
Lombas,119,33.05747607,-16.34495735,,Portugal,,,,,
Aldonça,118,32.67333533,-16.80377072,,Portugal,,,,,
Corujeira,117,32.72056045,-17.14824285,,Portugal,,,,,
Pinheiro,117,32.8139512,-16.89216605,,Portugal,,,,,
Queimadas e Fontes,117,32.80107221,-16.88365159,,Portugal,,,,,
Igreja,116,32.75571696,-17.22586409,,Portugal,,,,,
Fajã Escura,116,32.73200243,-16.9712935,,Portugal,,,,,
Fajã das Vacas,115,32.72975019,-16.82995929,,Portugal,,,,,
Serrado e Cova,115,32.70250438,-17.11470773,,Portugal,,,,,
Pereirinha-Lombada,115,32.69313411,-17.08897621,,Portugal,,,,,
Calçada de São Gil,115,32.69123857,-16.79048782,,Portugal,,,,,
Fajã do Amo,115,32.80235866,-17.04957582,,Portugal,,,,,
Tanque,114,32.82118206,-17.00231891,,Portugal,,,,,
Pomar do Meio,112,32.67603638,-16.97370278,,Portugal,,,,,
Lombo de Baixo,111,32.77951827,-16.85369086,,Portugal,,,,,
Loural,111,32.77436553,-17.03576375,,Portugal,,,,,
Pedras Pretas,111,33.05313082,-16.3455665,,Portugal,,,,,
Faias,110,32.73354844,-17.1492359,,Portugal,,,,,
Monte,110,32.69355711,-17.09992202,,Portugal,,,,,
Maçapez,110,32.69297445,-16.79296389,,Portugal,,,,,
Terra Chã,109,32.80586865,-17.04884778,,Portugal,,,,,
Furnas e Amoreira,108,32.66536351,-17.03650618,,Portugal,,,,,
Pico,108,32.80822716,-16.88724584,,Portugal,,,,,
Fajã do Penedo,107,32.80284421,-16.96484198,,Portugal,,,,,
Lombo do Lombo,106,32.6930018,-17.09498478,,Portugal,,,,,
Meia Légua,106,32.7003511,-17.03921479,,Portugal,,,,,
Pico da Amendoeira-Lombada,105,32.68520941,-17.09210934,,Portugal,,,,,
Achada do Castanheiro,105,32.81591099,-16.97925479,,Portugal,,,,,
Serra de Água,104,32.82298102,-17.10363634,,Portugal,,,,,
Cascalho,104,32.79424135,-17.02591658,,Portugal,,,,,
Faia,103,32.70808212,-17.10834875,,Portugal,,,,,
Cova da Fazenda,103,32.69248814,-17.09759204,,Portugal,,,,,
Lombo do Moleiro,102,32.73957472,-17.01950192,,Portugal,,,,,
Pombal,101,32.70925284,-17.1438413,,Portugal,,,,,
Pé do Passo,101,32.80116572,-17.04303626,,Portugal,,,,,
Serrado da Cruz,100,32.76169021,-17.23034252,,Portugal,,,,,
Caminho Grande e Ribeira da Alforra,100,32.66128011,-16.98638094,,Portugal,,,,,
Lugar da Ribeira,100,32.67265503,-17.02506607,,Portugal,,,,,
Achada do Gramacho,100,32.82623227,-16.89079072,,Portugal,,,,,
Achada da Rocha,99,32.67441778,-16.8290609,,Portugal,,,,,
Cano de Cima,99,32.69265288,-16.78389802,,Portugal,,,,,
Terças,99,33.06907338,-16.33360551,,Portugal,,,,,
Referta,98,32.74392447,-17.20615843,,Portugal,,,,,
Fajã dos Rolos,98,32.73757303,-16.80654766,,Portugal,,,,,
Torre,97,32.70038299,-16.77474154,,Portugal,,,,,
São Fernando,97,32.68522128,-16.794331,,Portugal,,,,,
Fajã Cedro Gordo,96,32.75280502,-16.87879045,,Portugal,,,,,
São Tiago,94,32.68797471,-17.11067494,,Portugal,,,,,
Igreja,94,32.80426743,-16.87958204,,Portugal,,,,,
Serrão,94,32.81846272,-16.96934206,,Portugal,,,,,
Lombada dos Marinheiros,93,32.78795618,-17.23649762,,Portugal,,,,,
Entrecaminhos-Lombada,93,32.68715235,-17.0899313,,Portugal,,,,,
Eira da Achada,93,32.84668623,-17.15429883,,Portugal,,,,,
Fontinha,93,33.05694608,-16.33912231,,Portugal,,,,,
Murteira,91,32.71810644,-16.96630461,,Portugal,,,,,
Pereira,91,32.72735844,-17.02630647,,Portugal,,,,,
São João,91,32.67546533,-16.80334362,,Portugal,,,,,
Vargem,90,32.69247102,-17.11147458,,Portugal,,,,,
Ribeira,90,32.70910537,-17.05951652,,Portugal,,,,,
Ribeirinho,89,32.85603961,-17.18313887,,Portugal,,,,,
Lapa e Maçapez,89,32.6647533,-17.03275411,,Portugal,,,,,
Ponta,89,33.03333255,-16.37294352,,Portugal,,,,,
Serrado,88,32.81965473,-17.23853688,,Portugal,,,,,
Murteiras,88,32.69625849,-17.11029177,,Portugal,,,,,
Penedo,88,32.82424881,-17.10566386,,Portugal,,,,,
Chapim,88,32.67356783,-17.03129955,,Portugal,,,,,
Farrobo,88,32.67174194,-16.81377274,,Portugal,,,,,
Lombo do Pico,87,32.82284561,-16.90258091,,Portugal,,,,,
Fajã Grande,87,32.8076705,-16.96153911,,Portugal,,,,,
Lombada dos Cedros,86,32.77324153,-17.21916617,,Portugal,,,,,
Portela,86,32.74240619,-16.82560154,,Portugal,,,,,
Pomar,86,32.81555028,-16.97562887,,Portugal,,,,,
Palmeira,85,32.70462718,-17.13559813,,Portugal,,,,,
Santo António,85,32.80690539,-16.87041987,,Portugal,,,,,
Felpa,85,32.82365025,-16.92151266,,Portugal,,,,,
Faia,85,32.68157066,-16.82002757,,Portugal,,,,,
Quebrada,84,32.75351285,-17.22372985,,Portugal,,,,,
Lombo Chão,84,32.70646214,-16.97475291,,Portugal,,,,,
Pedra,84,32.73431867,-17.02301523,,Portugal,,,,,
Faias,84,32.81606535,-16.88371654,,Portugal,,,,,
Achada de António Teixeira,84,32.8252558,-16.90684885,,Portugal,,,,,
Gambão,83,32.75309989,-16.83694584,,Portugal,,,,,
Terça,83,32.67405466,-17.0560848,,Portugal,,,,,
Granel,83,32.80948237,-16.91232498,,Portugal,,,,,
Serra de Fora,83,33.07326088,-16.30850403,,Portugal,,,,,
Raposeira do Serrado,82,32.7682763,-17.22213667,,Portugal,,,,,
Levada Grande,82,32.85637823,-17.17895113,,Portugal,,,,,
Lombinha,82,32.82343,-17.10740703,,Portugal,,,,,
Fajã Grande,82,32.76005573,-16.87447977,,Portugal,,,,,
Vila,82,32.6816094,-17.05400446,,Portugal,,,,,
Estacada,81,32.75628407,-17.20155978,,Portugal,,,,,
Terra Chã,81,32.68755165,-17.10712106,,Portugal,,,,,
Pomar,81,32.72751816,-17.03039474,,Portugal,,,,,
Feiteira do Nuno,81,32.79234652,-16.88265112,,Portugal,,,,,
São Lourenço,80,32.7743434,-17.22632675,,Portugal,,,,,
Furna,80,32.7076538,-17.04622008,,Portugal,,,,,
Moinhos,80,32.77925221,-16.84574462,,Portugal,,,,,
Regadinhas,79,32.68684589,-16.81047564,,Portugal,,,,,
Diferença,79,32.78392028,-16.8570808,,Portugal,,,,,
Lugares,78,32.68849097,-17.07496743,,Portugal,,,,,
Fonte da Pedra,78,32.79874742,-16.88834363,,Portugal,,,,,
Achada,78,32.69782857,-16.99566568,,Portugal,,,,,
Portada,77,32.82226735,-17.10541835,,Portugal,,,,,
Furtados,77,32.67391738,-16.80671864,,Portugal,,,,,
Pomar,76,32.6904766,-17.05346103,,Portugal,,,,,
Igreja,75,32.82054318,-16.97316107,,Portugal,,,,,
Torre,75,32.67939507,-16.80850472,,Portugal,,,,,
Fonte Bugia,74,32.71142464,-17.1519842,,Portugal,,,,,
Vargem-Lombo de São João,74,32.69412896,-17.10668856,,Portugal,,,,,
Serralhal,74,32.66405904,-16.84595611,,Portugal,,,,,
Saramago,74,32.78305805,-17.03181517,,Portugal,,,,,
Fajã,73,32.66362653,-16.96238011,,Portugal,,,,,
Palheiros,73,32.7372,-16.81527507,,Portugal,,,,,
Amoreira,73,32.68562096,-17.08763784,,Portugal,,,,,
Cova,72,32.82496149,-17.10813434,,Portugal,,,,,
Moinhos da Serra,72,32.70066815,-16.80200638,,Portugal,,,,,
Lameiros,72,32.79258032,-17.02277321,,Portugal,,,,,
Taia,71,32.70408654,-17.10422605,,Portugal,,,,,
Espigão,71,32.70573602,-17.03065143,,Portugal,,,,,
Serrado,71,32.80626465,-16.88266785,,Portugal,,,,,
Falca,71,32.79079232,-16.97316399,,Portugal,,,,,
Serrado da Vila,70,32.68760997,-16.79511459,,Portugal,,,,,
Lombo Lourenço,70,32.78739347,-16.85517321,,Portugal,,,,,
Achada do Folhadal,70,32.76255413,-16.8642242,,Portugal,,,,,
Aberta do Lombo de São João,69,32.70062819,-17.09920826,,Portugal,,,,,
Cruz e Caldeira,69,32.67020517,-17.06189763,,Portugal,,,,,
Lombo da Calçada,69,32.687951,-16.80776904,,Portugal,,,,,
Ribeira do Escrivão,68,32.67130729,-17.00779739,,Portugal,,,,,
Curral Velho,68,32.80237665,-16.89004146,,Portugal,,,,,
São João,67,32.779646,-17.22640436,,Portugal,,,,,
São Caetano,67,32.68416024,-17.1028822,,Portugal,,,,,
Fonte Grande,67,32.81669593,-16.8894582,,Portugal,,,,,
Lombo do Curral,67,32.79775683,-16.87870047,,Portugal,,,,,
Fajã da Ortiga,66,32.69163602,-17.06046308,,Portugal,,,,,
Silveira,66,32.80205249,-16.89426772,,Portugal,,,,,
Ribeira das Galinhas,65,32.76634693,-17.23368038,,Portugal,,,,,
Lombo,65,32.65952577,-17.02055627,,Portugal,,,,,
Fregueses Novos,65,32.68719217,-17.10873271,,Portugal,,,,,
Passo,65,32.67987586,-17.10128585,,Portugal,,,,,
Terreiros,65,32.69682473,-17.00645923,,Portugal,,,,,
Achada do Pampilhar,65,32.80888725,-16.88162814,,Portugal,,,,,
Lanço,65,32.78815536,-17.05085208,,Portugal,,,,,
Arrifes,65,33.06239665,-16.33604655,,Portugal,,,,,
Balceiras,64,32.71248005,-16.97175142,,Portugal,,,,,
Ribeira da Laje,64,32.82496733,-17.11283634,,Portugal,,,,,
Covas,64,32.79037897,-16.85418414,,Portugal,,,,,
Penha de Águia,64,32.78759644,-16.84824372,,Portugal,,,,,
Pavana,63,32.70223784,-17.09802266,,Portugal,,,,,
Arco Pequeno,63,32.82447665,-16.94447778,,Portugal,,,,,
Achada da Cruz,63,32.82200374,-16.89406683,,Portugal,,,,,
Oliveira,63,32.82718713,-16.98823569,,Portugal,,,,,
Terceira Lombada,63,32.8150822,-17.01090688,,Portugal,,,,,
Lombo Brasil,63,32.85644356,-17.19506276,,Portugal,,,,,
Vale do Touro,63,33.06308922,-16.32622023,,Portugal,,,,,
Maçapez,62,32.77268731,-17.23872863,,Portugal,,,,,
Volta do Engenho-Lombada,62,32.68882386,-17.09282453,,Portugal,,,,,
Pomar D João,62,32.70533337,-17.09907237,,Portugal,,,,,
Amendoeiras-Terças,61,32.69756811,-17.09859387,,Portugal,,,,,
Tornadouro-Lombada,61,32.69664649,-17.08686894,,Portugal,,,,,
Cardais de Baixo,61,32.80242122,-17.03999933,,Portugal,,,,,
Estreito da Vargem,61,32.76869665,-17.03155196,,Portugal,,,,,
Lombo da Velha,60,32.75917042,-17.20360877,,Portugal,,,,,
Folhadal,60,32.75350154,-16.83060417,,Portugal,,,,,
Casais de Baixo,60,32.85187753,-17.1566655,,Portugal,,,,,
Voltas,60,32.67375151,-17.02069983,,Portugal,,,,,
Lombo do Cunha,60,32.82497336,-16.91066967,,Portugal,,,,,
Achada-Terças,59,32.69999092,-17.09601267,,Portugal,,,,,
São Pedro,59,32.83005564,-16.90279144,,Portugal,,,,,
Pico António Fernandes,59,32.79848535,-16.88115802,,Portugal,,,,,
Ermida,59,32.80997354,-16.90578257,,Portugal,,,,,
Lombo,59,32.79491127,-17.04677917,,Portugal,,,,,
Pedras-Lombada,59,32.6906668,-17.09134117,,Portugal,,,,,
Feiteiras,58,32.82634537,-17.1106583,,Portugal,,,,,
Caminho Chão,58,32.66964445,-17.05960102,,Portugal,,,,,
Eira da Moura,58,32.73502361,-17.03011585,,Portugal,,,,,
Covas,58,32.80821755,-16.87705456,,Portugal,,,,,
Achada dos Judeus,58,32.78440693,-17.0185709,,Portugal,,,,,
Girão,57,32.73269897,-17.19581364,,Portugal,,,,,
Salão-Jangão,57,32.68964307,-17.087058,,Portugal,,,,,
Pedra Mole,57,32.68838458,-17.10549284,,Portugal,,,,,
Serrado,57,32.67399876,-17.02825606,,Portugal,,,,,
Lombo dos Moínhos,57,32.69640455,-16.80271625,,Portugal,,,,,
Fajã,56,32.7136917,-17.16065741,,Portugal,,,,,
Lombo da Fazendinha,56,32.73725635,-17.19511047,,Portugal,,,,,
Cabouco,56,32.67269931,-17.05743784,,Portugal,,,,,
Enxurros,56,32.82307772,-16.98858693,,Portugal,,,,,
Carreira-Jangão,55,32.68788718,-17.08797519,,Portugal,,,,,
Passal,55,32.72784959,-17.01985474,,Portugal,,,,,
Santo Amaro-Lombada,54,32.6814214,-17.09858219,,Portugal,,,,,
Laje,54,32.7167836,-17.03369598,,Portugal,,,,,
Longueira,54,32.77467365,-16.84572508,,Portugal,,,,,
Lombo de Antão Alves,54,32.80738569,-16.89653004,,Portugal,,,,,
Serra d'Água,53,32.81206918,-16.887286,,Portugal,,,,,
Salão,52,32.69011145,-17.11175781,,Portugal,,,,,
Eira do Mourão,52,32.6927575,-17.04047764,,Portugal,,,,,
Levada da Roda,52,32.68956824,-16.81337005,,Portugal,,,,,
Lombo do Galego,52,32.77454186,-16.87700813,,Portugal,,,,,
Terços,52,32.82498407,-16.99171632,,Portugal,,,,,
Pinheiro,51,32.72683348,-17.12668563,,Portugal,,,,,
Cabo da Ribeira,51,32.81232373,-16.98044654,,Portugal,,,,,
Socorro,50,32.71359322,-17.12918733,,Portugal,,,,,
Aberta Lombada,50,32.68354122,-17.09684113,,Portugal,,,,,
Quebrada,50,32.82768837,-16.9484307,,Portugal,,,,,
Lameiros,50,32.8201721,-16.99200508,,Portugal,,,,,
Terra da Vinha,49,32.69722034,-17.11248553,,Portugal,,,,,
Ribeira,49,32.71289551,-17.13412805,,Portugal,,,,,
Cova do Tanque,48,32.69597012,-17.09763734,,Portugal,,,,,
Igreja,48,32.82798483,-16.98537405,,Portugal,,,,,
Achada do Til,48,32.77997884,-17.02359045,,Portugal,,,,,
Carmo,47,32.6746802,-17.02578027,,Portugal,,,,,
Barreiro,47,32.81165746,-16.88273169,,Portugal,,,,,
Caminho Chão,47,32.81534389,-16.88673257,,Portugal,,,,,
Rodes,46,32.67639962,-17.02416797,,Portugal,,,,,
Murteira,46,32.68335009,-17.0565153,,Portugal,,,,,
Palmeira,46,32.67769014,-17.0370628,,Portugal,,,,,
Jardim Pelado,45,32.7389077,-17.20249219,,Portugal,,,,,
Casais Próximos,45,32.72634991,-16.82021595,,Portugal,,,,,
Cruzes,45,32.7025557,-17.10867649,,Portugal,,,,,
Maçapez,45,32.68889616,-17.07116427,,Portugal,,,,,
Feijocas,45,32.6936348,-16.79842933,,Portugal,,,,,
Corujeira de Cima,45,32.77975532,-16.86878805,,Portugal,,,,,
Lombo dos Castanheiros,44,32.74222554,-17.17574679,,Portugal,,,,,
Moledos,44,32.70753319,-17.13789281,,Portugal,,,,,
Ingriota,44,32.68886454,-17.10017805,,Portugal,,,,,
Levada das Adegas,44,32.69839685,-17.1012522,,Portugal,,,,,
Eirinha,44,32.73097798,-17.0300816,,Portugal,,,,,
Cancela,44,32.77548688,-16.84949188,,Portugal,,,,,
Ribeira da Vaca,43,32.82247077,-17.23452592,,Portugal,,,,,
Colmeal,43,32.73831058,-16.96986429,,Portugal,,,,,
Lombos,43,32.70576002,-17.1320186,,Portugal,,,,,
Pico do Anjo,43,32.68765858,-17.08588541,,Portugal,,,,,
Fajã dos Bichos,43,32.68085076,-17.05100922,,Portugal,,,,,
Chão do Cedro Gordo,43,32.77138032,-16.8563253,,Portugal,,,,,
Levada,43,32.82102908,-16.98253437,,Portugal,,,,,
Silveira,43,32.81755629,-16.9637626,,Portugal,,,,,
Pico,43,32.82306463,-16.99326147,,Portugal,,,,,
Salgados,42,32.67391373,-16.83491689,,Portugal,,,,,
Achadinha,42,32.81924493,-16.9171654,,Portugal,,,,,
Achadinha,42,32.81104906,-16.95968636,,Portugal,,,,,
Achada do Areal,42,32.78526107,-16.8714246,,Portugal,,,,,
Palmeira,41,32.69953433,-17.10942836,,Portugal,,,,,
Eira Nova,41,32.69039591,-16.81692803,,Portugal,,,,,
Casais,41,32.82828173,-16.95353106,,Portugal,,,,,
Tanque,41,32.82776734,-16.91562301,,Portugal,,,,,
Laranjal,41,32.79516161,-17.0352187,,Portugal,,,,,
Calçada,41,32.67185568,-17.02846312,,Portugal,,,,,
Carreira,40,32.74781701,-17.21186997,,Portugal,,,,,
Terça,40,32.69612071,-17.06801118,,Portugal,,,,,
Limoeiro,40,32.79110104,-17.03231733,,Portugal,,,,,
Pedra Mole (Lombo da Piedade),39,32.69286564,-17.10984073,,Portugal,,,,,
Pereirinha-Adegas,39,32.69414198,-17.10384926,,Portugal,,,,,
Vigia,39,32.66618875,-17.04168515,,Portugal,,,,,
Serrado das Ameixieiras,39,32.71634006,-16.83055902,,Portugal,,,,,
Açougue,39,32.82193789,-16.99150129,,Portugal,,,,,
Pinheiro,38,32.6720449,-17.02097684,,Portugal,,,,,
Lagoa,38,32.82480954,-16.95320931,,Portugal,,,,,
Lugar,38,32.8243536,-16.9896819,,Portugal,,,,,
São Vicente,38,32.8045395,-17.04652846,,Portugal,,,,,
Cabo,37,32.83173303,-17.23093716,,Portugal,,,,,
Salão-Terças,37,32.68635526,-17.10108805,,Portugal,,,,,
Salão-Lombo de São João,37,32.69814284,-17.10620548,,Portugal,,,,,
Choupana,37,32.69015559,-16.82045203,,Portugal,,,,,
Pinheiro,36,32.84231894,-17.20492123,,Portugal,,,,,
Ribeiro do Eixo,36,32.69528989,-16.81696002,,Portugal,,,,,
Lombo,35,32.79729857,-17.24010173,,Portugal,,,,,
Madeira de Igreja,35,32.73826748,-16.81201847,,Portugal,,,,,
Calçada-Lombada,35,32.68582559,-17.09477529,,Portugal,,,,,
Achada dos Aparícios,35,32.74718018,-17.02245471,,Portugal,,,,,
Agua de Alto,35,32.77721218,-16.8722505,,Portugal,,,,,
Limoeiro,35,32.76469283,-16.87432144,,Portugal,,,,,
Pico,35,32.82143421,-16.91112452,,Portugal,,,,,
Ribeira Grande,35,32.77402298,-17.02239148,,Portugal,,,,,
Corujeira de Fora,34,32.80540525,-17.23298128,,Portugal,,,,,
Igreja,34,32.75322374,-17.20261199,,Portugal,,,,,
Lombo do Coelho,34,32.76359764,-17.20431425,,Portugal,,,,,
Pico Ferreiro,34,32.69351098,-17.06372764,,Portugal,,,,,
Guindaste,34,32.7923896,-16.85511314,,Portugal,,,,,
Ribeira do Passo,34,32.79075287,-17.05122665,,Portugal,,,,,
Roma,34,32.70217171,-16.80945996,,Portugal,,,,,
Carreira-Lombada,33,32.68923357,-17.08934602,,Portugal,,,,,
Tocos das Figueiras,33,32.70484285,-17.09597048,,Portugal,,,,,
São Pedro,33,32.68258642,-16.79679181,,Portugal,,,,,
Travessa,33,32.81069661,-16.96646584,,Portugal,,,,,
Ribeiro Françês,33,32.68104341,-16.80059742,,Portugal,,,,,
Achadinha,32,32.73533933,-16.82459176,,Portugal,,,,,
São Cristóvão,32,32.82435668,-16.97310447,,Portugal,,,,,
Torreão,31,32.70839143,-17.13487774,,Portugal,,,,,
Fonte de Lopo,31,32.6838711,-16.81429088,,Portugal,,,,,
Covas,31,32.82596794,-16.9051992,,Portugal,,,,,
Lombadinha,31,32.8233826,-16.9785614,,Portugal,,,,,
Lombada Velha,30,32.82832106,-17.23812649,,Portugal,,,,,
Junqueira,30,32.85529597,-17.17502372,,Portugal,,,,,
Curral Velho,30,32.70205336,-16.83981741,,Portugal,,,,,
Achada Grande,30,32.79766094,-16.97135826,,Portugal,,,,,
Segunda Lombada,30,32.81568155,-17.00466982,,Portugal,,,,,
Lamarejas,30,32.69692512,-16.82404334,,Portugal,,,,,
Miradouro-Lombada,29,32.7010392,-17.08455739,,Portugal,,,,,
Lombo da Igreja,29,32.84117755,-17.20912789,,Portugal,,,,,
Lombo do Urzal,29,32.77879207,-16.97835871,,Portugal,,,,,
Quebrada,29,32.67049943,-17.02506325,,Portugal,,,,,
Pomar Baptista,29,32.70408278,-16.81644762,,Portugal,,,,,
Mantilha,28,32.69031912,-17.10538697,,Portugal,,,,,
Achada da Arruda,28,32.84383761,-17.21094469,,Portugal,,,,,
Cascalho-Lombada,27,32.68476848,-17.09090577,,Portugal,,,,,
Casais de Cima,27,32.84502822,-17.15980998,,Portugal,,,,,
Tojal,27,32.78868372,-16.85833808,,Portugal,,,,,
Facho,26,32.65588646,-17.0026,,Portugal,,,,,
Achada do Castro,26,32.8406764,-17.21298778,,Portugal,,,,,
Fonte,26,32.67572185,-16.81573708,,Portugal,,,,,
Corujeira de Baixo,26,32.77687691,-16.86292432,,Portugal,,,,,
Ribeiro Frio,26,32.73897951,-16.88626958,,Portugal,,,,,
Lombo do Meio,26,32.80750874,-16.90983853,,Portugal,,,,,
Relva,26,32.70831021,-16.81032353,,Portugal,,,,,
Anjos,25,32.68855386,-17.1172962,,Portugal,,,,,
Fajã da Murta,25,32.7653044,-16.88354893,,Portugal,,,,,
Pico Guindaste,25,32.79047274,-16.85711135,,Portugal,,,,,
Lombo Grande,25,32.75983601,-16.85980448,,Portugal,,,,,
Lombadinha,24,32.8049195,-17.24572802,,Portugal,,,,,
Lombo,24,32.7064556,-16.77579147,,Portugal,,,,,
Pico do Gago-Jangão,24,32.69243961,-17.08334747,,Portugal,,,,,
Serradinho,24,32.7736357,-16.85394235,,Portugal,,,,,
Varanda,24,32.82593909,-16.98541902,,Portugal,,,,,
Pedregal,23,32.81674017,-17.24336133,,Portugal,,,,,
Luzeirão,23,32.68934146,-17.08359531,,Portugal,,,,,
Rocha Alta,23,32.7090986,-17.03765146,,Portugal,,,,,
Pé Pico,23,32.82202683,-16.90838594,,Portugal,,,,,
Barroca,23,33.06434447,-16.33180691,,Portugal,,,,,
Casais da Igreja,22,32.84756264,-17.15865647,,Portugal,,,,,
Farrobo,22,32.82482038,-17.11120491,,Portugal,,,,,
Rego,22,32.68584658,-16.80717681,,Portugal,,,,,
Achada do Pico,22,32.81800126,-16.90762687,,Portugal,,,,,
Lombo dos Palheiros,22,32.77609454,-16.85117012,,Portugal,,,,,
Pé da Corrida,22,32.79250351,-17.03655011,,Portugal,,,,,
Fajã da Parreira,21,32.82590353,-17.11823764,,Portugal,,,,,
Achada do Marques,21,32.79863757,-16.90780739,,Portugal,,,,,
Fajã da Ovelha,20,32.77665984,-17.23541473,,Portugal,,,,,
Pico do Furão,20,32.74645271,-16.96074668,,Portugal,,,,,
Ribeira Tem-te Não Caias,20,32.75632969,-16.84099898,,Portugal,,,,,
Quebrada,20,32.68561738,-17.11165278,,Portugal,,,,,
Levada do Moleiro-Lombada,20,32.69534899,-17.08421083,,Portugal,,,,,
Fajã dos Vinháticos,20,32.73864327,-17.02735297,,Portugal,,,,,
Lugar da Serra,20,32.70049242,-17.07246623,,Portugal,,,,,
Barranco,20,32.82440544,-16.89921309,,Portugal,,,,,
Banda de Além,19,32.70257525,-17.13677904,,Portugal,,,,,
Santa Catarina de Cima,19,32.69855938,-16.77723302,,Portugal,,,,,
Fazenda,19,32.78030664,-16.86118233,,Portugal,,,,,
Lugar-Lombada,18,32.68487495,-17.08944549,,Portugal,,,,,
Fajã Alta,18,32.8161177,-16.90496535,,Portugal,,,,,
Jogo da Bola,18,32.82151791,-16.90626049,,Portugal,,,,,
Poço e Vale,18,32.82379841,-16.90804555,,Portugal,,,,,
Serra de Água,18,32.7980833,-16.96211103,,Portugal,,,,,
Furneira,17,32.67597013,-16.995,,Portugal,,,,,
Cruz-Outeiro,16,32.6892293,-17.11485634,,Portugal,,,,,
Salão-Lombada,16,32.69068156,-17.0884815,,Portugal,,,,,
Portada,15,32.68550561,-17.10749311,,Portugal,,,,,
Eirinhas,14,32.78001032,-17.23215338,,Portugal,,,,,
Achada da Madeira,14,32.7814907,-16.98253397,,Portugal,,,,,
Serrado,14,32.82293664,-16.99092284,,Portugal,,,,,
Piquinho,13,32.68539071,-17.10490477,,Portugal,,,,,
Portela,13,33.0685374,-16.31752729,,Portugal,,,,,
Achada do Pereiro,12,32.80912222,-16.96890889,,Portugal,,,,,
Pastel,12,32.81652057,-16.9718308,,Portugal,,,,,
Salgado,10,32.69388992,-16.80340302,,Portugal,,,,,
Falcões,9,32.77727707,-17.24102624,,Portugal,,,,,
Pico do Lombo Galego,9,32.76938661,-16.88055068,,Portugal,,,,,
Pomar,9,32.81921841,-16.90495466,,Portugal,,,,,
Fajã do Mar,3,32.70586582,-17.14427246,,Portugal,,,,,
Rochinha,2,32.7429282,-16.72301052,,Portugal,,,,,
Ponta Delgada,20003,37.74626641,-25.67254284,,Portugal,,,,,
Rabo de Peixe,8353,37.79730627,-25.58203443,,Portugal,,,,,
Angra do Heroísmo,7953,38.65490327,-27.21954057,,Portugal,,,,,
Arrifes,7284,37.76681594,-25.69632272,,Portugal,,,,,
Lagoa,6834,37.74476137,-25.56677542,,Portugal,,,,,
Ribeira Grande,6368,37.82162812,-25.51789563,,Portugal,,,,,
Fajã de Baixo,4904,37.76239042,-25.64341312,,Portugal,,,,,
Livramento,4307,37.76088453,-25.60575398,,Portugal,,,,,
São Roque,4263,37.75560989,-25.63057903,,Portugal,,,,,
Capelas,3978,37.83208883,-25.68802663,,Portugal,,,,,
Vila Franca do Campo,3858,37.7200148,-25.43829563,,Portugal,,,,,
Horta,3811,38.5326962,-28.63084927,,Portugal,,,,,
São Mateus,3273,38.66452209,-27.2706326,,Portugal,,,,,
Fajã de Cima,3257,37.77010976,-25.65956004,,Portugal,,,,,
Ponta Garça,3150,37.72821757,-25.36874097,,Portugal,,,,,
Pico da Pedra,3015,37.80385318,-25.61352131,,Portugal,,,,,
Relva,2879,37.75150862,-25.7119664,,Portugal,,,,,
Água de Pau,2864,37.71821327,-25.50750902,,Portugal,,,,,
Lajes,2816,38.76366955,-27.10571225,,Portugal,,,,,
Terra Chã,2791,38.67841405,-27.25666846,,Portugal,,,,,
Ribeira Seca,2737,37.81352932,-25.53395495,,Portugal,,,,,
São Vicente,2571,37.81960108,-25.66266392,,Portugal,,,,,
Praia da Vitória,2544,38.73551167,-27.06290297,,Portugal,,,,,
Ribeirinha,2476,37.823557,-25.49392248,,Portugal,,,,,
Cabouco,1968,37.76763035,-25.56892734,,Portugal,,,,,
Fontinhas,1608,38.74167107,-27.10530377,,Portugal,,,,,
Água d'Alto,1585,37.72209513,-25.45759473,,Portugal,,,,,
Santo António,1574,37.85942436,-25.70375252,,Portugal,,,,,
Vila do Porto,1573,36.95283622,-25.15031062,,Portugal,,,,,
Feteiras,1557,37.80418375,-25.78735701,,Portugal,,,,,
Ribeirinha,1544,38.66274996,-27.18059251,,Portugal,,,,,
Maia,1530,37.80012411,-25.38349952,,Portugal,,,,,
São Carlos,1523,38.66178288,-27.24615273,,Portugal,,,,,
São Sebastião,1496,38.66592777,-27.09396233,,Portugal,,,,,
Flamengos,1480,38.55084502,-28.65209467,,Portugal,,,,,
